,Overs,Mdns,Runs,Wkts,Econ,Ave,Opposition,Ground,Bowler
3612,5.4,0.0,21.0,2.0,3.7,10.5,Bangladesh,Christchurch,James Neesham
3613,4.0,0.0,24.0,0.0,6.0,0.0,Bangladesh,Dunedin,James Neesham
3614,10.0,2.0,39.0,2.0,3.9,19.5,India,Sydney,Jason Behrendorff
3615,8.2,1.0,52.0,1.0,6.24,52.0,India,Adelaide,Jason Behrendorff
3616,10.0,0.0,46.0,0.0,4.6,0.0,India,Hyderabad (Deccan),Jason Behrendorff
3617,10.0,1.0,61.0,0.0,6.1,0.0,India,Mohali,Jason Behrendorff
3618,8.0,1.0,29.0,1.0,3.62,29.0,Pakistan,Abu Dhabi,Jason Behrendorff
3619,8.0,0.0,63.0,3.0,7.87,21.0,Pakistan,Dubai (DSC),Jason Behrendorff
3620,4.2,0.0,18.0,1.0,4.15,18.0,Australia,Perth,Jason Holder 
3621,10.0,1.0,56.0,1.0,5.6,56.0,Australia,Perth,Jason Holder 
3622,8.0,0.0,50.0,2.0,6.25,25.0,Sri Lanka,Port of Spain,Jason Holder 
3623,10.0,4.0,13.0,4.0,1.3,3.25,Pakistan,Providence,Jason Holder 
3624,7.0,2.0,30.0,0.0,4.28,0.0,Pakistan,Providence,Jason Holder 
3625,10.0,0.0,40.0,2.0,4.0,20.0,Pakistan,Gros Islet,Jason Holder 
3626,5.0,0.0,41.0,1.0,8.2,41.0,Pakistan,Gros Islet,Jason Holder 
3627,9.5,0.0,47.0,1.0,4.77,47.0,Pakistan,Gros Islet,Jason Holder 
3628,8.0,0.0,48.0,2.0,6.0,24.0,India,Kochi,Jason Holder 
3629,10.0,0.0,63.0,1.0,6.3,63.0,India,Visakhapatnam,Jason Holder 
3630,6.0,0.0,47.0,0.0,7.83,0.0,India,Kanpur,Jason Holder 
3631,7.1,1.0,21.0,2.0,2.93,10.5,New Zealand,Auckland,Jason Holder 
3632,4.0,0.0,48.0,2.0,12.0,24.0,New Zealand,Queenstown,Jason Holder 
3633,10.0,2.0,58.0,1.0,5.8,58.0,New Zealand,Nelson,Jason Holder 
3634,5.0,0.0,35.0,2.0,7.0,17.5,New Zealand,Hamilton,Jason Holder 
3636,4.0,0.0,27.0,0.0,6.75,0.0,England,North Sound,Jason Holder 
3637,9.0,0.0,39.0,1.0,4.33,39.0,Bangladesh,St George's,Jason Holder 
3638,6.0,0.0,17.0,1.0,2.83,17.0,Bangladesh,St George's,Jason Holder 
3639,8.0,0.0,47.0,1.0,5.87,47.0,Bangladesh,Basseterre,Jason Holder 
3640,9.0,0.0,52.0,1.0,5.77,52.0,India,Dharamsala,Jason Holder 
3641,9.0,1.0,52.0,1.0,5.77,52.0,South Africa,Durban,Jason Holder 
3642,9.0,0.0,91.0,0.0,10.11,0.0,South Africa,Johannesburg,Jason Holder 
3643,5.0,1.0,14.0,1.0,2.8,14.0,South Africa,East London,Jason Holder 
3644,10.0,1.0,53.0,4.0,5.3,13.25,South Africa,Port Elizabeth,Jason Holder 
3645,9.0,0.0,77.0,2.0,8.55,38.5,South Africa,Centurion,Jason Holder 
3647,7.0,2.0,23.0,1.0,3.28,23.0,Pakistan,Christchurch,Jason Holder 
3649,10.0,2.0,104.0,1.0,10.4,104.0,South Africa,Sydney,Jason Holder 
3650,7.0,0.0,29.0,0.0,4.14,0.0,India,Perth,Jason Holder 
3652,8.0,0.0,76.0,0.0,9.5,0.0,New Zealand,Wellington,Jason Holder 
3653,5.0,1.0,29.0,0.0,5.8,0.0,Sri Lanka,Colombo (RPS),Jason Holder 
3654,7.0,0.0,44.0,2.0,6.28,22.0,Sri Lanka,Pallekele,Jason Holder 
3655,10.0,1.0,37.0,1.0,3.7,37.0,South Africa,Providence,Jason Holder 
3656,3.0,0.0,21.0,1.0,7.0,21.0,Australia,Providence,Jason Holder 
3657,10.0,0.0,44.0,2.0,4.4,22.0,Australia,Basseterre,Jason Holder 
3658,6.0,0.0,51.0,0.0,8.5,0.0,South Africa,Basseterre,Jason Holder 
3659,2.0,0.0,20.0,0.0,10.0,0.0,Australia,Bridgetown,Jason Holder 
3660,10.0,1.0,33.0,1.0,3.3,33.0,South Africa,Bridgetown,Jason Holder 
3661,10.0,1.0,51.0,2.0,5.1,25.5,Australia,Bridgetown,Jason Holder 
3662,7.0,0.0,35.0,1.0,5.0,35.0,Pakistan,Sharjah,Jason Holder 
3663,8.0,1.0,51.0,2.0,6.37,25.5,Pakistan,Sharjah,Jason Holder 
3664,10.0,0.0,63.0,1.0,6.3,63.0,Pakistan,Abu Dhabi,Jason Holder 
3665,8.0,0.0,16.0,2.0,2.0,8.0,Sri Lanka,Harare,Jason Holder 
3667,10.0,0.0,57.0,3.0,5.7,19.0,Sri Lanka,Bulawayo,Jason Holder 
3669,9.0,1.0,46.0,0.0,5.11,0.0,England,North Sound,Jason Holder 
3670,10.0,0.0,46.0,0.0,4.6,0.0,England,North Sound,Jason Holder 
3671,10.0,1.0,41.0,3.0,4.1,13.66,England,Bridgetown,Jason Holder 
3672,10.0,0.0,58.0,1.0,5.8,58.0,Pakistan,Providence,Jason Holder 
3673,9.0,0.0,48.0,0.0,5.33,0.0,Pakistan,Providence,Jason Holder 
3674,8.1,1.0,37.0,1.0,4.53,37.0,Pakistan,Providence,Jason Holder 
3675,10.0,0.0,65.0,1.0,6.5,65.0,Afghanistan,Gros Islet,Jason Holder 
3676,9.0,1.0,38.0,2.0,4.22,19.0,Afghanistan,Gros Islet,Jason Holder 
3677,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Gros Islet,Jason Holder 
3678,8.0,0.0,34.0,1.0,4.25,34.0,India,Port of Spain,Jason Holder 
3679,8.5,0.0,76.0,1.0,8.6,76.0,India,Port of Spain,Jason Holder 
3680,10.0,1.0,53.0,1.0,5.3,53.0,India,North Sound,Jason Holder 
3681,9.4,2.0,27.0,5.0,2.79,5.4,India,North Sound,Jason Holder 
3682,8.0,1.0,35.0,0.0,4.37,0.0,India,Kingston,Jason Holder 
3683,3.0,0.0,18.0,0.0,6.0,0.0,England,Manchester,Jason Holder 
3684,1.2,0.0,11.0,0.0,8.25,0.0,England,Nottingham,Jason Holder 
3685,10.0,0.0,81.0,2.0,8.1,40.5,England,Bristol,Jason Holder 
3686,9.0,0.0,52.0,0.0,5.77,0.0,England,The Oval,Jason Holder 
3687,9.0,1.0,52.0,2.0,5.77,26.0,New Zealand,Whangarei,Jason Holder 
3688,10.0,0.0,52.0,2.0,5.2,26.0,New Zealand,Christchurch,Jason Holder 
3689,6.0,2.0,21.0,1.0,3.5,21.0,New Zealand,Christchurch,Jason Holder 
3693,10.0,0.0,39.0,3.0,3.9,13.0,Afghanistan,Harare,Jason Holder 
3696,6.0,0.0,45.0,0.0,7.5,0.0,Afghanistan,Harare,Jason Holder 
3697,9.0,0.0,47.0,1.0,5.22,47.0,Bangladesh,Providence,Jason Holder 
3698,10.0,0.0,66.0,1.0,6.6,66.0,Bangladesh,Providence,Jason Holder 
3699,10.0,0.0,55.0,2.0,5.5,27.5,Bangladesh,Basseterre,Jason Holder 
3700,8.0,0.0,45.0,0.0,5.62,0.0,India,Guwahati,Jason Holder 
3701,6.0,0.0,50.0,0.0,8.33,0.0,India,Visakhapatnam,Jason Holder 
3702,9.0,0.0,46.0,2.0,5.11,23.0,India,Pune,Jason Holder 
3703,9.0,0.0,62.0,0.0,6.88,0.0,India,Mumbai (BS),Jason Holder 
3704,1.0,0.0,15.0,0.0,15.0,0.0,India,Thiruvananthapuram,Jason Holder 
3705,9.4,0.0,63.0,2.0,6.51,31.5,England,Bridgetown,Jason Holder 
3706,10.0,1.0,53.0,3.0,5.3,17.66,England,Bridgetown,Jason Holder 
3707,0.0,0.0,0.0,0.0,0.0,0.0,England,St George's,Jason Holder 
3708,7.0,0.0,88.0,0.0,12.57,0.0,England,St George's,Jason Holder 
3709,7.0,2.0,28.0,2.0,4.0,14.0,England,Gros Islet,Jason Holder 
3711,4.0,0.0,27.0,0.0,6.75,0.0,Bangladesh,Dublin,Jason Holder 
3713,8.0,1.0,43.0,1.0,5.37,43.0,Bangladesh,Dublin (Malahide),Jason Holder 
3714,4.0,0.0,31.0,0.0,7.75,0.0,Bangladesh,Dublin (Malahide),Jason Holder 
3716,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Birmingham,Jason Roy
3717,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,The Oval,Jason Roy
3718,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Southampton,Jason Roy
3719,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Nottingham,Jason Roy
3720,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Chester-le-Street,Jason Roy
3721,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Southampton,Jason Roy
3722,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Lord's,Jason Roy
3723,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Manchester,Jason Roy
3724,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Leeds,Jason Roy
3725,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Manchester,Jason Roy
3726,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Jason Roy
3727,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Jason Roy
3728,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Sharjah,Jason Roy
3729,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dubai (DSC),Jason Roy
3730,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Bloemfontein,Jason Roy
3731,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Port Elizabeth,Jason Roy
3732,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Centurion,Jason Roy
3733,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Johannesburg,Jason Roy
3734,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Cape Town,Jason Roy
3735,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Nottingham,Jason Roy
3736,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Birmingham,Jason Roy
3737,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Bristol,Jason Roy
3738,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,The Oval,Jason Roy
3739,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Cardiff,Jason Roy
3740,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Southampton,Jason Roy
3741,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Lord's,Jason Roy
3742,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Nottingham,Jason Roy
3743,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Leeds,Jason Roy
3744,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Cardiff,Jason Roy
3745,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dhaka,Jason Roy
3746,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dhaka,Jason Roy
3747,0.0,0.0,0.0,0.0,0.0,0.0,India,Pune,Jason Roy
3748,0.0,0.0,0.0,0.0,0.0,0.0,India,Cuttack,Jason Roy
3749,0.0,0.0,0.0,0.0,0.0,0.0,India,Kolkata,Jason Roy
3750,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,North Sound,Jason Roy
3751,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,North Sound,Jason Roy
3752,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Bridgetown,Jason Roy
3755,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Leeds,Jason Roy
3756,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Southampton,Jason Roy
3757,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Lord's,Jason Roy
3758,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,The Oval,Jason Roy
3759,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Cardiff,Jason Roy
3760,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Birmingham,Jason Roy
3761,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,The Oval,Jason Roy
3762,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Southampton,Jason Roy
3763,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Melbourne,Jason Roy
3764,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Brisbane,Jason Roy
3765,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Sydney,Jason Roy
3766,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Adelaide,Jason Roy
3767,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Perth,Jason Roy
3768,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Hamilton,Jason Roy
3769,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Mount Maunganui,Jason Roy
3770,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Wellington,Jason Roy
3771,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Dunedin,Jason Roy
3773,0.0,0.0,0.0,0.0,0.0,0.0,Australia,The Oval,Jason Roy
3774,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Cardiff,Jason Roy
3775,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Nottingham,Jason Roy
3776,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Chester-le-Street,Jason Roy
3777,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Manchester,Jason Roy
3778,0.0,0.0,0.0,0.0,0.0,0.0,India,Nottingham,Jason Roy
3779,0.0,0.0,0.0,0.0,0.0,0.0,India,Lord's,Jason Roy
3780,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dambulla,Jason Roy
3781,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dambulla,Jason Roy
3782,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Pallekele,Jason Roy
3783,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Pallekele,Jason Roy
3784,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Colombo (RPS),Jason Roy
3785,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Bridgetown,Jason Roy
3786,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Bridgetown,Jason Roy
3787,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,St George's,Jason Roy
3788,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Southampton,Jason Roy
3789,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Bristol,Jason Roy
3790,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Nottingham,Jason Roy
3791,10.0,0.0,40.0,2.0,4.0,20.0,Australia,Sydney,Jasprit Bumrah
3795,8.0,1.0,29.0,0.0,3.62,0.0,New Zealand,Dharamsala,Jasprit Bumrah
3796,10.0,0.0,35.0,3.0,3.5,11.66,New Zealand,Delhi,Jasprit Bumrah
3797,9.4,0.0,52.0,2.0,5.37,26.0,New Zealand,Mohali,Jasprit Bumrah
3798,5.0,0.0,16.0,1.0,3.2,16.0,New Zealand,Visakhapatnam,Jasprit Bumrah
3799,10.0,0.0,79.0,2.0,7.9,39.5,England,Pune,Jasprit Bumrah
3800,9.0,0.0,81.0,2.0,9.0,40.5,England,Cuttack,Jasprit Bumrah
3801,10.0,1.0,68.0,1.0,6.8,68.0,England,Kolkata,Jasprit Bumrah
3802,5.0,0.0,23.0,0.0,4.6,0.0,Pakistan,Birmingham,Jasprit Bumrah
3803,10.0,0.0,52.0,0.0,5.2,0.0,Sri Lanka,The Oval,Jasprit Bumrah
